,gene,log2FoldChange,pvalue,mean_NAFL,mean_NASH,t_statistic,padj
14819,BRD3,0.2790686156047925,0.000896918507189419,177.4313725490196,215.51063829787233,3.438098216660673,0.0027777807604136744
11234,TIGD2,0.218979348168967,0.0008972040642393568,227.68627450980392,265.17021276595744,3.4332397306398925,0.002778107061333232
7663,ZNF526,0.247141848452457,0.0008976639198567739,71.3529411764706,84.87234042553192,3.4335514441516657,0.0027789728217734707
5552,SIAH1,-0.24487544003643283,0.0008984212455557503,55.98039215686274,47.08510638297872,-3.4279025891714414,0.0027807589525663525
504,AKR1A1,0.19592420098890675,0.0008999626518160432,2095.9411764705883,2400.9574468085107,3.432123927954512,0.002784970735256511
300,PPP1R8,0.19016597723708772,0.0009016473062675357,229.35294117647058,261.8085106382979,3.43250623657539,0.0027896240258331526
6342,NBR1,0.2055515107603611,0.0009027009250263408,1905.8039215686274,2197.7872340425533,3.436123154613876,0.002792323467321648
8222,HEATR5B,0.2592836123283722,0.0009043612275327802,226.27450980392157,271.02127659574467,3.4375352570381237,0.002796898103284428
8832,SATB2,0.34083944699315866,0.0009053383712389296,78.41176470588235,99.57446808510639,3.4316189283897702,0.0027993585377839103
5207,UBE2I,0.17498422149941403,0.0009087916081939919,286.27450980392155,323.3191489361702,3.4241048197060953,0.0028094726736568624
12861,STX7,0.22676605149260168,0.0009104198567042271,319.7647058823529,374.36170212765956,3.442610721983312,0.002813942047074793
12799,LAMA4,0.3240834748816195,0.0009112550751204444,110.0,137.95744680851064,3.427647971415447,0.0028156093432902297
9435,CABLES2,0.3397718563307795,0.0009113245523135659,52.05882352941177,66.14893617021276,3.4272503308524103,0.0028156093432902297
7256,ZNF441,0.21843591999778836,0.0009121534959457945,96.47058823529412,112.40425531914893,3.4269361351580176,0.002817041355568172
5653,EXOC3L1,0.2645000133292689,0.0009120069346393542,29.784313725490197,35.97872340425532,3.42346084189222,0.002817041355568172
3840,ARL6IP4,-0.20691711851894856,0.0009193850379075102,1306.8039215686274,1132.063829787234,-3.4560866226218443,0.002838806154500317
9485,USP25,0.2166955242755812,0.000919872985806376,330.7450980392157,384.51063829787233,3.4377562790825724,0.0028397440573041445
11180,SHROOM3,0.29004774862992794,0.0009202586500381423,489.4117647058824,598.6170212765958,3.4202954411945226,0.002840365887415023
13104,TSPAN13,-0.7265270603077563,0.0009208564089126142,132.7450980392157,79.82978723404256,-3.4541998016531483,0.0028416419648130053
7276,ZNF791,0.2792745205482626,0.0009227680032214806,90.74509803921569,110.34042553191489,3.4370903906607233,0.002846389718546896
7676,IRGQ,0.23941361525967117,0.0009229488358964736,187.66666666666666,221.72340425531914,3.4222070964284796,0.002846389718546896
7878,SIGLEC8,0.7310326717439585,0.0009227719333423075,8.92156862745098,15.46808510638298,3.4527644973324616,0.002846389718546896
8672,RIF1,0.3062004231907834,0.0009232307407476276,247.98039215686273,306.8510638297872,3.4339071827505983,0.002846689666021235
10956,TNIP2,0.2094572423147197,0.0009246392396983444,133.27450980392157,154.25531914893617,3.419977447925869,0.0028504625391780397
4938,DPP8,0.2868229186750895,0.0009249659096362375,129.64705882352942,158.38297872340425,3.429706687430248,0.0028508995259619897
5722,COG4,0.2203209844198245,0.0009256772427750732,314.6078431372549,366.6808510638298,3.423243368167729,0.002852521697354248
14481,TLE4,0.26199975678183235,0.000926384273185383,82.2156862745098,98.7872340425532,3.4185284361154338,0.0028541299639686353
2139,CACUL1,0.2056808166833066,0.000931200240505767,365.3529411764706,421.48936170212767,3.4252993758890016,0.002868394427148334
3078,NCAPD3,0.2525279508090745,0.0009319726991402977,179.33333333333334,213.82978723404256,3.4235506176652777,0.0028702003800731065
11692,CCNB1,0.744658311343169,0.0009325903164339236,19.647058823529413,33.59574468085106,3.4715873235157546,0.0028715288413145197
12242,LOC100129461,0.4494579813850643,0.0009335052083785535,7.7254901960784315,10.914893617021276,3.420270163281474,0.0028737719244353354
965,SNX27,0.2360751629183114,0.0009342623007825613,209.98039215686273,247.48936170212767,3.4341815694739393,0.0028755284270642343
2978,MPZL3,0.2779905079837155,0.000935343927911136,94.86274509803921,115.23404255319149,3.415353551648035,0.0028782829015181607
661,ADGRL2,0.22784039971932685,0.0009355713151153621,884.4705882352941,1035.9574468085107,3.4284667035372927,0.0028784080952172298
7495,ZNF792,0.26532410261641526,0.0009360663241885759,38.529411764705884,46.51063829787234,3.4175433940232165,0.002879356448526591
13688,ZNF777,0.21559949487018515,0.0009384298880843764,98.0,113.95744680851064,3.417943563526112,0.00288605098436003
3651,SLC25A3,0.18220773863354398,0.0009396133719116625,2582.0588235294117,2929.7872340425533,3.4261839617082197,0.002889114350770264
14462,GDA,0.24080389466829127,0.0009406795933604256,1240.6274509803923,1466.1702127659576,3.416066830612349,0.002891816010137125
4501,FOS,0.9341080909982872,0.0009419789312571033,20.235294117647058,39.57446808510638,3.4637227151564005,0.0028952330907477597
14692,RPL35,-0.26982510424191564,0.0009422101851893703,1989.8039215686274,1650.212765957447,-3.433336970161998,0.002895366638442201
12098,PWWP2A,0.23028370269552187,0.0009434197383495349,101.80392156862744,119.59574468085107,3.4161913597434443,0.002898505800345711
10804,DVL3,0.18915136034192415,0.0009480772723216403,429.6666666666667,490.0,3.4231000896747323,0.0029122349685958815
11389,MAB21L2,0.7600147258073134,0.0009501209387568242,10.470588235294118,18.425531914893618,3.411933825812833,0.002916834204997254
14087,MATN2,0.32136116903680084,0.0009501421403318551,426.078431372549,532.6382978723404,3.4104994679529677,0.002916834204997254
3373,MCRS1,0.1969390366914607,0.000949795744407927,193.8235294117647,222.31914893617022,3.412781603271036,0.002916834204997254
15114,STARD8,0.24664123936078686,0.0009508537161376867,201.8235294117647,239.63829787234042,3.416683730729582,0.0029184375356748385
6466,MMD,0.32338821220653924,0.0009523819853968321,80.82352941176471,101.38297872340425,3.4101906368090042,0.0029225463910953348
4859,TMOD2,0.38114441874500166,0.0009547677306107652,50.705882352941174,66.34042553191489,3.4188063333252723,0.0029292843985723716
13892,WRN,0.27650275697211607,0.0009550036160319103,92.6078431372549,112.38297872340425,3.417856638787465,0.002929425138950251
14536,FAM120A,0.17790273307616053,0.0009552659618234872,1538.5294117647059,1740.5744680851064,3.431959700031558,0.002929583238570454
14271,COMMD5,0.22241278054530267,0.0009554352029274335,108.80392156862744,127.1063829787234,3.4088996610234816,0.002929583238570454
7382,B3GNT3,0.9803329665439233,0.0009579183503668405,6.117647058823529,13.042553191489361,3.4501583201229695,0.002936613085624494
3223,DUSP16,0.21702394001098452,0.0009587666606973815,762.7058823529412,886.6808510638298,3.412860050063272,0.002938629345521179
9312,MYBL2,1.2790966306090432,0.0009591412180834646,5.549019607843137,14.893617021276595,3.503588528160403,0.002939193035021422
720,GCLM,0.2416174760483598,0.0009593764134584791,449.2156862745098,531.2978723404256,3.4102440182246694,0.0029393295243023395
4355,TXNDC16,0.24510555938422993,0.0009611231891245697,129.11764705882354,153.2127659574468,3.4238688590951414,0.0029440962063845603
7550,ZNF382,0.6258701125820916,0.0009650567399628099,6.803921568627451,11.042553191489361,3.4212591775844046,0.0029555581565368777
9997,TYMP,0.47032071106071277,0.0009662949136579863,453.70588235294116,628.9574468085107,3.416668787479785,0.0029587623999732223
13373,DBF4,0.32636849663174455,0.0009673602937748842,28.88235294117647,36.46808510638298,3.412587303680052,0.0029614363878330795
5509,BCL7C,-0.2587093130177848,0.00096809709352829,83.84313725490196,69.91489361702128,-3.4157517970315796,0.0029622501934149278
7230,CARM1,0.18050613109877206,0.0009680541266063585,281.2156862745098,318.82978723404256,3.4217088655904138,0.0029622501934149278
7972,UBE2S,0.3291558595834968,0.0009682025507308698,40.76470588235294,51.46808510638298,3.410641450128293,0.0029622501934149278
3865,THRIL,0.30833697285724565,0.0009691515417670121,53.450980392156865,66.42553191489361,3.4145226338796784,0.0029645653411551637
3711,SSH1,0.23201809656403324,0.000970135768210386,405.62745098039215,476.5744680851064,3.4311835928728436,0.0029669873315809406
12141,SIMC1,0.2419245188546052,0.0009706096963014409,66.01960784313725,78.25531914893617,3.4051665417826187,0.0029678480142561114
1048,RIT1,0.24519069728595932,0.0009717337439019157,110.11764705882354,130.70212765957447,3.417038798112207,0.002970695841708474
2029,ENTPD7,0.4070607244304178,0.0009737913645837278,162.94117647058823,216.38297872340425,3.4033922516846946,0.002976396008681073
3487,TIMELESS,0.2363540057563624,0.0009747480144156015,233.50980392156862,275.25531914893617,3.4185405134045723,0.0029787294624866855
1349,ADORA1,0.8009793849539181,0.000977181486071982,4.568627450980392,8.702127659574469,3.436436271460119,0.002985574112320996
5595,MT1H,-0.6031178046619394,0.0009783524075952683,1081.8823529411766,711.8936170212766,-3.402337139728916,0.002988559355636269
1484,SDE2,0.2325664036105188,0.0009792207105904984,176.66666666666666,207.74468085106383,3.4039793361974513,0.0029906191947649987
1785,ASAH2,0.5134064099687982,0.000979618242105911,24.235294117647058,35.02127659574468,3.4066454366956536,0.0029912407285693863
8098,CYS1,0.5538226828211309,0.0009802757336235658,20.784313725490197,30.97872340425532,3.432997847317415,0.0029926556406484187
4157,TMEM255B,0.34850017377102505,0.0009805110200384376,18.0,23.19148936170213,3.402808114545986,0.00299278130982629
7005,ATP5D,-0.21747448475120124,0.0009829449413953477,757.6470588235294,651.4893617021277,-3.4129576782920807,0.0029996164215146627
3257,PDE3A,0.44719395430666664,0.000984279529369851,45.333333333333336,62.170212765957444,3.4014979415699296,0.0030030946970700557
14537,PHF2,0.21450667994451034,0.0009850665154560912,223.64705882352942,259.6595744680851,3.424586169973818,0.0030049011612161766
11678,CENPK,0.8202925540334549,0.0009853843308766327,5.470588235294118,10.425531914893616,3.4313010435533946,0.0030049306173264064
10507,TIGIT,0.5525844155155256,0.0009854659921646437,15.392156862745098,23.04255319148936,3.4231065516879124,0.0030049306173264064
1805,CDK1,1.0716134735332126,0.0009857658310083734,14.235294117647058,31.02127659574468,3.4824361517931828,0.0030052505075452035
3550,MSRB3,0.5019142899509369,0.0009868762317277885,49.333333333333336,70.27659574468085,3.413781647396944,0.0030080408984870135
9893,GRAP2,0.5796948463256955,0.0009895505606766766,15.941176470588236,24.319148936170212,3.434821810151652,0.00301559616405462
7692,ZNF222,0.27493745137858716,0.0009939914994704726,18.941176470588236,23.127659574468087,3.396659279208276,0.0030285310172601335
12927,KATNA1,0.22131557594791954,0.000996105280568595,67.29411764705883,78.61702127659575,3.396223072852345,0.0030343716875174923
6049,MAP2K4,0.1956492326787669,0.0009972444851401579,312.84313725490193,358.4255319148936,3.4060792475821677,0.0030372418465835272
5629,GOT2,0.2454014298094039,0.0009978058365666491,4675.490196078431,5542.617021276596,3.3954648010644632,0.003038351290212923
5124,FURIN,0.21598813692772345,0.0009987077148820491,5773.745098039216,6706.36170212766,3.3954882016410752,0.003040497006385575
11864,SNX2,0.18673630797151336,0.001000868269062609,617.9019607843137,703.4255319148937,3.4135313290033005,0.0030464730709058724
6856,MEP1B,0.7524205246518118,0.0010016257965906597,82.86274509803921,140.27659574468086,3.414435956872942,0.0030481770442238845
9115,AP5S1,0.21961461245573197,0.0010041976142132866,81.3529411764706,94.8936170212766,3.3936732148094726,0.0030554005562120072
469,CDC20,1.2790581137682868,0.001005985890848064,5.882352941176471,15.702127659574469,3.485139901654898,0.0030596339473672523
5293,CLUAP1,0.19207120579579792,0.0010059732540087592,89.6078431372549,102.51063829787235,3.3933941062880892,0.0030596339473672523
12961,DYNLT1,0.24289852841931633,0.0010062947721759157,245.41176470588235,290.59574468085106,3.393458955887681,0.003059969724385817
4111,PCCA,0.22755475552704255,0.0010072488264678686,712.6666666666666,834.5957446808511,3.3945258314950624,0.0030622668423693805
2680,FIBP,0.20438983838276964,0.0010101792428373348,214.9607843137255,247.82978723404256,3.392822695071802,0.0030699651856540885
14843,C9orf163,0.5511593426004517,0.0010099992179804851,4.764705882352941,7.446808510638298,3.3919286226127077,0.0030699651856540885
1391,MAPKAPK2,0.17599672989548854,0.0010128131157871928,492.80392156862746,556.8723404255319,3.3967308526847537,0.0030773629889813067
12501,IP6K3,0.9147788602728555,0.0010136161083251162,42.23529411764706,80.51063829787235,3.42863931358742,0.0030791959688765153
896,POLR3C,0.18752349798340295,0.0010147414652667982,108.3529411764706,123.53191489361703,3.3909581802684334,0.0030820073226986264
6555,CEP112,0.36707052384894695,0.0010244769365926711,24.058823529411764,31.319148936170212,3.4167138342479233,0.003110963350689228
6411,PNPO,0.16973722938157754,0.001024990065473655,1652.0,1858.3829787234042,3.387238097152076,0.0031119085938179085
3785,HSPB8,0.682773880300155,0.0010271120661452095,19.862745098039216,32.48936170212766,3.3866636655099143,0.003117737098594348
5801,GSE1,0.2409203894344586,0.001027343204004479,354.7843137254902,419.4468085106383,3.3892349638728057,0.003117824837822254
1576,KIF26B,0.4890696366420737,0.0010289559615327384,9.490196078431373,13.72340425531915,3.386856516557773,0.003122104715400557
2983,UBE4A,0.1892503772649828,0.0010294234262394448,719.2352941176471,820.1914893617021,3.4002539889143657,0.0031229084931785754
13249,COBL,0.2366663621828642,0.001030077038457639,537.0784313725491,633.0,3.405389305183855,0.003124276549655995
5680,PSMB10,0.3003228695945906,0.0010311080954208485,234.4313725490196,288.9148936170213,3.4006785815280014,0.0031267886520659365
3029,GRAMD1B,0.6749775633205003,0.0010338074714115917,27.745098039215687,44.8936170212766,3.3886190294805196,0.003134357873500985
8638,GPR39,0.294967932160709,0.001034582930257395,29.019607843137255,35.829787234042556,3.3843278882264505,0.003136092220955222
9407,ZBP1,0.7339476895856788,0.001043588585333635,5.588235294117647,9.957446808510639,3.4082360567412326,0.0031627688657536175
9276,RBL1,0.3346478793670066,0.0010440235102261108,30.92156862745098,39.255319148936174,3.3889373980461124,0.003163465105573103
6746,CD7,0.41348526038237166,0.0010475621036853385,26.15686274509804,35.170212765957444,3.3840897358145168,0.0031735635591504936
4055,PCDH17,0.4492916227026325,0.0010488070019463666,33.92156862745098,46.680851063829785,3.3807055671457666,0.0031767107168972756
10765,TNIK,0.4439444328710913,0.0010492174164771651,38.19607843137255,52.319148936170215,3.3812239060293465,0.0031773295835451692
11318,SYNPO2,0.3248183996685227,0.0010506565976926897,165.88235294117646,208.0212765957447,3.3797685362329126,0.0031810629942317747
597,INADL,0.26692507432025475,0.0010540319260107362,422.6078431372549,508.70212765957444,3.392797890069079,0.003190655842000298
1591,ZNF672,0.18158113193774658,0.001054569249276924,219.05882352941177,248.5744680851064,3.3797127934604254,0.003191306115176424
9573,FAM3B,1.0438359088500813,0.001054660741831996,4.098039215686274,9.51063829787234,3.425080948160566,0.003191306115176424
2368,RPS13,-0.2460842752284407,0.001057259528052185,2103.3137254901962,1773.3191489361702,-3.4059819800703335,0.0031985420219742024
7067,FZR1,0.20787411128419184,0.0010582294716538281,314.7450980392157,363.6808510638298,3.380696606450544,0.0032008482959558697
2697,MRPL11,-0.21290677887878046,0.0010591126142370435,279.03921568627453,240.61702127659575,-3.3842317749728084,0.0032028911678486658
2021,CRTAC1,0.629425804684795,0.001063135348162135,3.7450980392156863,6.340425531914893,3.3909014792826255,0.0032144258997088906
14644,AKNA,0.3290267955861937,0.0010694542532871134,232.58823529411765,292.4255319148936,3.3789501765080785,0.003232897298613221
